array_index,y_true,y_pred,residual_pred_minus_true,absolute_error,squared_error,relative_error_percent,source,source_row,donor_smiles,acceptor_smiles,experimental_PCE,pair_key,donor_fp_hash,acceptor_fp_hash,pair_fp_hash,legacy_sequence_hash,role_aware_sequence_hash,pair_fp_group_id,legacy_sequence_group_id,role_aware_sequence_group_id,safe_any_encoding_group_id
619,5.679999828338623,11.139832496643066,5.459832668304443,5.459832668304443,29.809772765884418,96.12381748788577,in-house,724,CC1=C2C(C(C3=C(SC(CC)=C3C2=O)CC)=O)=C(S1)C(SC4=C(C5=C6SC(C)=C5)C7=CC=C(S7)CC)=CC4=C6C8=CC=C(CC)S8,c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,5.68,CC1=C2C(C(C3=C(SC(CC)=C3C2=O)CC)=O)=C(S1)C(SC4=C(C5=C6SC(C)=C5)C7=CC=C(S7)CC)=CC4=C6C8=CC=C(CC)S8||c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,e677484505f85cfe03b1269e1614066c1a1bd3e6fd7267479f4c7aacc6c8ca2f,69e17d1724b4236f68d0c6efb6ad16969f13f8980d301d0056747038b20f0c8d,19a23ed6154a4ad68b4e737d70a2fcfa60d028a4884b0b641d0a4905578a21fc,f36e82bd80341defc9e75b68ad4a33130185fdd33eda19716763aa5aa999aaca,d85aa213754421ac49708e889a281b7dbff4084a58a5d843880566bbc8ebb192,122,1133,995,590
620,5.670000076293945,10.311994552612305,4.641994476318359,4.641994476318359,21.54811271817016,81.86939001511413,in-house,725,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C7=C(C=C(S7)/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)/C#N)=O)C6(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC,5.67,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C7=C(C=C(S7)/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)/C#N)=O)C6(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,2e04d14dd450a0193aa5384d4e2543c6e5910fef19bc229cba5eef79ad8b8300,32009831a6351f02a68cb2910a7b563f3286ef21e8c7d5ed69cae15ab5884891,7de2f922f7bf3fc40af78adfc935fa05cd30577855405d82236cc71c573cf43b,203,255,574,395
627,5.510000228881836,8.610187530517578,3.100187301635742,3.100187301635742,9.611161305223504,56.26473997923724,in-house,734,CC1=CC2=C(S1)C(C3=CC=C([Si](CCC)(CCC)CCC)S3)=C4C=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(S7)C)C8=NN(CC(CCCCCCCC)CCCCCC)N=C68)S5)SC4=C2C9=CC=C([Si](CCC)(CCC)CCC)S9,O=C(C1=C(C=CC=C1)C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=CC(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%11)C%15=CC=C(CCCCCC)C=C%15)=C%12C=C9N6CCCCCCCCCCCCCCCC,5.51,CC1=CC2=C(S1)C(C3=CC=C([Si](CCC)(CCC)CCC)S3)=C4C=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(S7)C)C8=NN(CC(CCCCCCCC)CCCCCC)N=C68)S5)SC4=C2C9=CC=C([Si](CCC)(CCC)CCC)S9||O=C(C1=C(C=CC=C1)C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=CC(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%11)C%15=CC=C(CCCCCC)C=C%15)=C%12C=C9N6CCCCCCCCCCCCCCCC,eaf1916a35a7483d8caf5815ff5e1ea653d31569a8b350b0b99530cf692c3bfb,8d78500a5865e16c0602e7a8920cfca4146b0745ad21cbbdd15588826642d8c0,5cebe64452137623542abaf4c77cc6f4b8aa159dcbc1da1d09af43df470ade07,1358b47a6f55d93ab4416ef1f5db830351913ae6980cc0c754a6857e93c3a6b2,aa3a08954e3adc26aeb3580f019b4671934da681dfd29f7c44bdf85d1cabd597,417,91,785,597
638,5.239999771118164,4.152261734008789,-1.087738037109375,1.087738037109375,1.183174037374556,20.758360393539913,in-house,747,c1scc(c1)CCCCCC,S=C(N(C/1=O)CC)SC1=C\C(C2=NN(CCCCCCCC)N=C32)=CC=C3C4=CC(C5(C(C=C6)=CC=C6CCCCCC)C7=CC=C(C=C7)CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=CC=C(C%14=NN(N=C%13%14)CCCCCCCC)/C=C%15SC(N(C/%15=O)C#C)=S)S%10)C=C85)S4,5.24,c1scc(c1)CCCCCC||S=C(N(C/1=O)CC)SC1=C\C(C2=NN(CCCCCCCC)N=C32)=CC=C3C4=CC(C5(C(C=C6)=CC=C6CCCCCC)C7=CC=C(C=C7)CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=CC=C(C%14=NN(N=C%13%14)CCCCCCCC)/C=C%15SC(N(C/%15=O)C#C)=S)S%10)C=C85)S4,dcfe55e25105351ae9c8ad52944bf5ab5d7d9aabff6bbd3f76ff805bf8820852,f89c93963c48a19c063c0f4d6b58c802680d8e5063121a06a395761e1ffe74e1,c4bf1e7f005e020c19e188ccdce36b1d304fe467a7ef9c28ea0f686f163d8e17,f81a1bb79b2f5bca68bb75e37b44ceb1c4b4d645fc238e1d0ad3729f0b949b0a,7342964bae6e1272b2af13c5807812879d7cf37673d8d969dde53663470d4ad8,945,1154,523,608
639,5.230000019073486,9.913056373596191,4.683056354522705,4.683056354522705,21.931016819635488,89.54218618439558,in-house,748,CC(S1)=C(CCCCC(CC)CCCCCC)C=C1C2=NC(S3)=C(S2)N=C3C4=CC(CCCCC(CCCCCC)CC)=C(S4)C5=CC(C(S5)=C(C6=C7SC(C)=C6)C8=CC(Cl)=C(S8)CC(CCCC)CC)=C7C9=CC(Cl)=C(CC(CC)CCCC)S9,c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,5.23,CC(S1)=C(CCCCC(CC)CCCCCC)C=C1C2=NC(S3)=C(S2)N=C3C4=CC(CCCCC(CCCCCC)CC)=C(S4)C5=CC(C(S5)=C(C6=C7SC(C)=C6)C8=CC(Cl)=C(S8)CC(CCCC)CC)=C7C9=CC(Cl)=C(CC(CC)CCCC)S9||c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,d2db47a1de123b9347d2ddf618c1a801ab53c4d92b4344f4922c9a2cdc1e005f,69e17d1724b4236f68d0c6efb6ad16969f13f8980d301d0056747038b20f0c8d,1d1f3d08da8cbf49d3f75c0dc79c07cc116e0d2088c8c16ed2c9eaecee5c333d,caeec8008c574875708aa28052b115bad6a2efd9fa5d8f5e5f2b2bbdced87101,67ba371073f9deebbd481f2eda443d7c389651a2bf06587ef23a5e256e2eaa40,138,934,468,609
643,5.019999980926514,11.024100303649902,6.004100322723389,6.004100322723389,36.0492206853271,119.60359254055703,in-house,753,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,c1(cc2c(cc1F)C(=C(C#N)C#N)/C(=C\c1sc3c(c1)sc1c3C(c3c1cc1c(c3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(s3)cc(s1)/C=C/1\C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=O)F,5.02,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||c1(cc2c(cc1F)C(=C(C#N)C#N)/C(=C\c1sc3c(c1)sc1c3C(c3c1cc1c(c3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(s3)cc(s1)/C=C/1\C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=O)F,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,69e17d1724b4236f68d0c6efb6ad16969f13f8980d301d0056747038b20f0c8d,8332b22ad63e13f9b15c75f9f23319c3bcc64b52cea2954ad652267fde2e4b46,28637e448c04e46259c5b0ad9c4b6def7346f4a3b8d2b5a13a3d3759ec108315,04aadc213b7bc50b11a865ef0d356e8d79017db2726b499f18b3e4565b2bbc74,597,201,19,201
645,5.0,8.074915885925293,3.074915885925293,3.074915885925293,9.45510770551573,61.49831771850586,in-house,755,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,N#C/C(C#N)=C/C(C1=NSN=C21)=CC=C2C3=CC(C4(CCCCCCCC)CCCCCCCC)=C(C5=C4C=C(C6=CC=C(C7=NSN=C67)/C=C(C#N)\C#N)S5)S3,5.0,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||N#C/C(C#N)=C/C(C1=NSN=C21)=CC=C2C3=CC(C4(CCCCCCCC)CCCCCCCC)=C(C5=C4C=C(C6=CC=C(C7=NSN=C67)/C=C(C#N)\C#N)S5)S3,2249a87c8fc0450476e55f070a85b71ffa6beb368356c28f1302bad8bac422cb,75bb0d51864105efcd58ab66fd3d6941c978d0f104918194de0c2f63ecc65b2c,476f624042074cd6483fc93fb7f3525416dd384a4c4527439948b656cf479df8,5e7513cbb7437e55d17855083cb5fcbd8db2f944de3d2fd9b30bce39fc1e2495,b89cc574a2c5075b99baa763f3baffd1fc98d927a6c24e654e6b1a2b9acecd57,332,448,855,614
654,4.480000019073486,11.30756950378418,6.827569484710693,6.827569484710693,46.61570506855264,152.4011039205913,in-house,768,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,O=C1C(/C(C2=CC(F)=C(F)C=C21)=C(C#N)\C#N)=C\C3=CC4=C(C5=C(S4)C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C(S6)C%10=CC%11=C(C=C%10C9(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C(S%14)=C(C%11(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=C%14C%18=C(C%19=C(S%18)C=C(/C=C%20/C(C(C(C%20=O)=C%21)=CC(F)=C%21F)=C(C#N)/C#N)S%19)C%17(C%22=CC=C(CCCCCC)C=C%22)C%23=CC=C(CCCCCC)C=C%23)S3,4.48,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||O=C1C(/C(C2=CC(F)=C(F)C=C21)=C(C#N)\C#N)=C\C3=CC4=C(C5=C(S4)C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C(S6)C%10=CC%11=C(C=C%10C9(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C(S%14)=C(C%11(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=C%14C%18=C(C%19=C(S%18)C=C(/C=C%20/C(C(C(C%20=O)=C%21)=CC(F)=C%21F)=C(C#N)/C#N)S%19)C%17(C%22=CC=C(CCCCCC)C=C%22)C%23=CC=C(CCCCCC)C=C%23)S3,2249a87c8fc0450476e55f070a85b71ffa6beb368356c28f1302bad8bac422cb,4c202bfbc444a4a4e9517c0340dff0d718d4ec18e442197e3d81e2350b86e311,8d30084fef039907498f883049c77fe62de22010647dfceb5eec3a37ed63218b,c25ab565a3311acf859368917342f91342be2215e4f7f357d9bcaaaf114f56bc,73678bcb33f6fe4641ad30a0a0ec62eeb3dae354dbfdba6b9d7c3d750f41a3c3,651,893,525,622
663,4.25,9.57285976409912,5.322859764099119,5.322859764099119,28.332836068265333,125.2437591552734,in-house,777,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C(C=CC(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(N4CC(CCCC)CC)=C(S3)C5=C4C6=C(OCCCCCC)C(S7)=C(C(OCCCCCC)=C6S5)C8=C7C(S9)=C(N8CC(CC)CCCC)C=C9/C=C(C%10=O)/C(C%11=C%10C=CC(F)=C%11)=C(C#N)/C#N,4.25,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C(C=CC(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(N4CC(CCCC)CC)=C(S3)C5=C4C6=C(OCCCCCC)C(S7)=C(C(OCCCCCC)=C6S5)C8=C7C(S9)=C(N8CC(CC)CCCC)C=C9/C=C(C%10=O)/C(C%11=C%10C=CC(F)=C%11)=C(C#N)/C#N,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,a692810514c1f160fe177aba70e9c3437f19d0282433f0434ecfc8b24b530838,f91db6e308eb388456b08ccbb92e27b9535be738323854eaa3a46b1fb21db941,ee4e140b1f0c05dda3c15facbf8b5c7530b6c1b3bd4dd5d1a28f4d053235706a,aef8cede826c70e4d253bf4cbdd166cbd1d5d608c54b6193ee015a3cb45521f2,1159,1105,800,631
666,4.099999904632568,3.6462342739105225,-0.4537656307220459,0.4537656307220459,0.20590324762457612,11.067454665287638,in-house,781,CC1=CC=C(C(N(CC(CCCCCC)CCCCCCCC)C2=O)=C(C(N3CC(CCCCCCCC)CCCCCC)=O)C2=C3C4=CC=C(C5=CC(CCCCCC)=C(C6=CC=C(S6)C7=C(C=C(S7)C)CCCCCC)S5)S4)S1,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,4.1,CC1=CC=C(C(N(CC(CCCCCC)CCCCCCCC)C2=O)=C(C(N3CC(CCCCCCCC)CCCCCC)=O)C2=C3C4=CC=C(C5=CC(CCCCCC)=C(C6=CC=C(S6)C7=C(C=C(S7)C)CCCCCC)S5)S4)S1||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,ed3bdd79c421e42ed5848fa3ddce4daa759764c87b9eeeed7e8f884dd2f1c928,202f8607af2cecb83e86b2e4305f8c7e2852bc709bb805b9055691d46a9081c5,b0a704a06b840841e05aa9a84a586f19b8dfda97f6ff53d46586b78667386bb8,684ebde7eeb794d536c03059b5bdf20fbb0c6d4543291339dd0a1ffec852e007,7855ffce88ce188d713a8d9749950615d941bd60d5b42be5f544e7ce3a8f1a9d,817,502,542,634
670,4.019999980926514,8.603490829467773,4.58349084854126,4.58349084854126,21.008388358661477,114.01718582806745,in-house,785,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C=C(C5=CC(OC6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(S5)C(C=C9%10)=C6C=C9C%11=C(C=C(C%12=CC%13=C(C=C(/C=C%14C(C%15=CC=CC=C%15C\%14=C(C#N)/C#N)=O)S%13)S%12)S%11)OC%10(C%16=CC=C(C=C%16)CCCCCC)C%17=CC=C(CCCCCC)C=C%17)S4,4.02,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C=C(C5=CC(OC6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(S5)C(C=C9%10)=C6C=C9C%11=C(C=C(C%12=CC%13=C(C=C(/C=C%14C(C%15=CC=CC=C%15C\%14=C(C#N)/C#N)=O)S%13)S%12)S%11)OC%10(C%16=CC=C(C=C%16)CCCCCC)C%17=CC=C(CCCCCC)C=C%17)S4,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,27f9c03b3eaa51956ee73ccbe206d37c8c10e9646ce8527b784bf8c287519ce3,da669ece5e80c1a8a2d7b2c5a83437fdaf13978a415b4cb27fe33443b9aee073,6864d1177c977374bf4b93f2caae547b180117fa07791fc56470300f46cf3a63,cbd51ee478788df932a6dd6d7ad278f58f709b5f646bafc733549d8e564c7e91,1034,503,935,638
672,3.9800000190734863,9.646791458129885,5.666791439056398,5.666791439056398,32.112525213762886,142.38169376631268,in-house,787,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C(C=C([H])C([H])=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=C(N4CC(CCCCCC)CCCC)C6=C(S5)C(C(C(C7=CC=C(C=C7)CCCCCC)6C8=CC=C(C=C8)CCCCCC)=C9)=CC%10=C9C%11=C(C(C%12=CC=C(CCCCCC)C=C%12)%10C%13=CC=C(CCCCCC)C=C%13)C(N%14CC(CCCCCC)CCCC)=C(S%11)C(S%15)=C%14C=C%15/C=C(C(C%16=C%17C=C([H])C([H])=C%16)=O)/C%17=C(C#N)/C#N,3.98,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C(C=C([H])C([H])=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=C(N4CC(CCCCCC)CCCC)C6=C(S5)C(C(C(C7=CC=C(C=C7)CCCCCC)6C8=CC=C(C=C8)CCCCCC)=C9)=CC%10=C9C%11=C(C(C%12=CC=C(CCCCCC)C=C%12)%10C%13=CC=C(CCCCCC)C=C%13)C(N%14CC(CCCCCC)CCCC)=C(S%11)C(S%15)=C%14C=C%15/C=C(C(C%16=C%17C=C([H])C([H])=C%16)=O)/C%17=C(C#N)/C#N,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,e36563b84df3b98f527d4a656819036c3160a12c570cfa1e78aaa6623383dbaa,e91495b41cb1642c6357eade1bc59e9cefa33a55433294526289254200e67fd3,3bbbdf4a5de8f077bf2f0983761dfd3800a0e1e50acb39ebdb8fa975e3064f6e,0af81d84e4bf45f5644826a55b9ae5668cedd6a928e0097fb47cd1daed48ed83,1099,289,56,640
688,2.930000066757202,2.4529950618743896,-0.4770050048828125,0.4770050048828125,0.22753377468325198,16.280033925416973,in-house,807,CC(SC(C1=C(F)C(F)=C(C2=CC(C(OC3=CC=C(CCCCCC)C=C3)=O)=C(C4=CC=C(C5=CC=C(C)S5)S4)S2)C6=NSN=C16)=C7)=C7C(OC8=CC=C(CCCCCC)C=C8)=O,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,2.93,CC(SC(C1=C(F)C(F)=C(C2=CC(C(OC3=CC=C(CCCCCC)C=C3)=O)=C(C4=CC=C(C5=CC=C(C)S5)S4)S2)C6=NSN=C16)=C7)=C7C(OC8=CC=C(CCCCCC)C=C8)=O||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,da7bcd5b457622214cc76b17f6b94aed25002e8b9942dcc2a17161e4959dd55f,202f8607af2cecb83e86b2e4305f8c7e2852bc709bb805b9055691d46a9081c5,ddc5f43b769019b01392183fb8196dda961a0ff9fb7ea7fdf172a38a05e5df2c,8f9f16b4fe53ed767f24491bbe659a2ef5b3ccafa680e009c9291ec59b599194,6db06b1e019f03e7d79ec350dabf15e7fefc6473146f2aae025330e8fa0bd531,1053,675,497,656
700,2.380000114440918,8.610187530517578,6.23018741607666,6.23018741607666,38.81523523943997,261.77256792024076,in-house,820,CC1=CC2=C(S1)C(C3=CC=C([Si](CCC)(CCC)CCC)S3)=C4C=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(S7)C)C8=NN(CC(CCCCCCCC)CCCCCC)N=C68)S5)SC4=C2C9=CC=C([Si](CCC)(CCC)CCC)S9,O=C(C1=C(C=CC=C1)C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=CC(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%11)C%15=CC=C(CCCCCC)C=C%15)=C%12C=C9N6CCCCCCCC,2.38,CC1=CC2=C(S1)C(C3=CC=C([Si](CCC)(CCC)CCC)S3)=C4C=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(S7)C)C8=NN(CC(CCCCCCCC)CCCCCC)N=C68)S5)SC4=C2C9=CC=C([Si](CCC)(CCC)CCC)S9||O=C(C1=C(C=CC=C1)C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=CC(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%11)C%15=CC=C(CCCCCC)C=C%15)=C%12C=C9N6CCCCCCCC,eaf1916a35a7483d8caf5815ff5e1ea653d31569a8b350b0b99530cf692c3bfb,8d78500a5865e16c0602e7a8920cfca4146b0745ad21cbbdd15588826642d8c0,5cebe64452137623542abaf4c77cc6f4b8aa159dcbc1da1d09af43df470ade07,1358b47a6f55d93ab4416ef1f5db830351913ae6980cc0c754a6857e93c3a6b2,aa3a08954e3adc26aeb3580f019b4671934da681dfd29f7c44bdf85d1cabd597,417,91,785,597
